target_name,width,seed,epoch,train_loss,test_loss
sin_low,10,2,1200,0.36054912209510803,0.3931165933609009
sin_low,10,2,1250,0.3605387806892395,0.3932543992996216
sin_low,10,2,1300,0.3605344295501709,0.393339604139328
sin_low,10,2,1350,0.36053159832954407,0.39341410994529724
sin_low,10,2,1400,0.36053019762039185,0.3934634029865265
sin_low,10,2,1450,0.36052948236465454,0.393493115901947
sin_low,10,2,1500,0.3605293333530426,0.39351820945739746
sin_low,10,2,1550,0.3605292737483978,0.39352819323539734
sin_low,10,2,1600,0.3605291247367859,0.3935186564922333
sin_low,10,2,1650,0.3605288565158844,0.39352479577064514
sin_low,10,2,1700,0.36052846908569336,0.39354589581489563
sin_low,10,2,1750,0.3605276346206665,0.3935343027114868
sin_low,10,2,1800,0.36052775382995605,0.39352887868881226
sin_low,10,2,1850,0.3605269491672516,0.39354175329208374
sin_low,10,2,1900,0.36052724719047546,0.3935299813747406
sin_low,10,2,1950,0.3605271875858307,0.39352521300315857
sin_low,10,2,2000,0.36052611470222473,0.3935387432575226
sin_low,10,2,2050,0.36052587628364563,0.393537312746048
sin_low,10,2,2100,0.3605252802371979,0.3935312032699585
sin_low,10,2,2150,0.36052489280700684,0.3935319185256958
sin_low,10,2,2200,0.3605244755744934,0.39353498816490173
sin_low,10,2,2250,0.3605242073535919,0.39353880286216736
sin_low,10,2,2300,0.36052459478378296,0.39355045557022095
sin_low,10,2,2350,0.36052435636520386,0.3935292065143585
sin_low,10,2,2400,0.3605230152606964,0.3935388922691345
sin_low,10,2,2450,0.3605228662490845,0.3935392498970032
sin_low,10,2,2500,0.36052194237709045,0.3935244381427765
sin_low,10,2,2550,0.360522598028183,0.3935423791408539
sin_low,10,2,2600,0.36052143573760986,0.3935399353504181
sin_low,10,2,2650,0.36052149534225464,0.39351290464401245
sin_low,10,2,2700,0.36052078008651733,0.3935348391532898
sin_low,10,2,2750,0.3605198860168457,0.39353445172309875
sin_low,10,2,2800,0.3605198860168457,0.3935179114341736
sin_low,10,2,2850,0.3605197072029114,0.3935008943080902
sin_low,10,2,2900,0.36051857471466064,0.3935375511646271
sin_low,10,2,2950,0.3605184853076935,0.39349958300590515
sin_low,10,2,3000,0.36051681637763977,0.3935193121433258
sin_low,10,2,3050,0.36051613092422485,0.393517404794693
sin_low,10,2,3100,0.3605160713195801,0.39352506399154663
sin_low,10,2,3150,0.36051520705223083,0.39352938532829285
sin_low,10,2,3200,0.360513836145401,0.39351820945739746
sin_low,10,2,3250,0.360514372587204,0.39353224635124207
sin_low,10,2,3300,0.3605135977268219,0.39349597692489624
sin_low,10,2,3350,0.36051231622695923,0.3935072124004364
sin_low,10,2,3400,0.36051154136657715,0.3935113549232483
sin_low,10,2,3450,0.3605113625526428,0.3934992849826813
sin_low,10,2,3500,0.36051076650619507,0.3935132622718811
sin_low,10,2,3550,0.3605095148086548,0.39350906014442444
sin_low,10,2,3600,0.3605085611343384,0.39350393414497375
sin_low,10,2,3650,0.36050769686698914,0.393497496843338
sin_low,10,2,3700,0.3605068027973175,0.3935048580169678
sin_low,10,2,3750,0.360507071018219,0.3935161530971527
sin_low,10,2,3800,0.36050543189048767,0.3934897780418396
sin_low,10,2,3850,0.3605059087276459,0.3935142457485199
sin_low,10,2,3900,0.3605033755302429,0.3934963047504425
sin_low,10,2,3950,0.36050400137901306,0.3934938311576843
sin_low,10,2,4000,0.36050277948379517,0.3934735059738159
sin_low,10,2,4050,0.36050236225128174,0.3934999406337738
sin_low,10,2,4100,0.36049985885620117,0.3934876322746277
sin_low,10,2,4150,0.3604995012283325,0.3934747278690338
sin_low,10,2,4200,0.36049792170524597,0.39347538352012634
sin_low,10,2,4250,0.36049848794937134,0.39345404505729675
sin_low,10,2,4300,0.3604961335659027,0.39347732067108154
sin_low,10,2,4350,0.3604956865310669,0.3934731185436249
sin_low,10,2,4400,0.3604937195777893,0.3934745490550995
sin_low,10,2,4450,0.36049407720565796,0.3934847116470337
sin_low,10,2,4500,0.3604932427406311,0.3934594988822937
sin_low,10,2,4550,0.360492080450058,0.3934536576271057
sin_low,10,2,4600,0.36049002408981323,0.3934551775455475
sin_low,10,2,4650,0.3604886531829834,0.3934592604637146
sin_low,10,2,4700,0.3604898452758789,0.3934822976589203
sin_low,10,2,4750,0.36048731207847595,0.3934476673603058
sin_low,10,2,4800,0.36048659682273865,0.39345476031303406
sin_low,10,2,4850,0.3604854643344879,0.3934634327888489
sin_low,10,2,4900,0.36048468947410583,0.3934667110443115
sin_low,10,2,4950,0.36048200726509094,0.3934538662433624
sin_low,10,2,5000,0.36048147082328796,0.3934550881385803
sin_low,10,3,0,1.051249384880066,0.9195363521575928
sin_low,10,3,50,0.70389324426651,0.6393833160400391
sin_low,10,3,100,0.5427470803260803,0.5193449854850769
sin_low,10,3,150,0.4711592495441437,0.4727078378200531
sin_low,10,3,200,0.4364662766456604,0.4526865780353546
sin_low,10,3,250,0.4171547293663025,0.44199442863464355
sin_low,10,3,300,0.4051460027694702,0.4352240264415741
sin_low,10,3,350,0.396721750497818,0.43006861209869385
sin_low,10,3,400,0.38996320962905884,0.42530953884124756
sin_low,10,3,450,0.38406553864479065,0.42066457867622375
sin_low,10,3,500,0.3790551722049713,0.4164206385612488
sin_low,10,3,550,0.37518972158432007,0.4129800498485565
sin_low,10,3,600,0.37233400344848633,0.41038423776626587
sin_low,10,3,650,0.3697255253791809,0.4079686105251312
sin_low,10,3,700,0.3674304783344269,0.40593329071998596
sin_low,10,3,750,0.3661697208881378,0.4048861265182495
sin_low,10,3,800,0.365121454000473,0.4038960039615631
sin_low,10,3,850,0.3642977178096771,0.4031260013580322
sin_low,10,3,900,0.3634956181049347,0.40221571922302246
sin_low,10,3,950,0.36268019676208496,0.40124011039733887
sin_low,10,3,1000,0.3618430197238922,0.40026167035102844
sin_low,10,3,1050,0.36098116636276245,0.39931491017341614
sin_low,10,3,1100,0.3601047098636627,0.39842140674591064
sin_low,10,3,1150,0.35920682549476624,0.3976040780544281
sin_low,10,3,1200,0.35837462544441223,0.3969237804412842
sin_low,10,3,1250,0.3576190769672394,0.39628005027770996
sin_low,10,3,1300,0.3568599224090576,0.3955915570259094
sin_low,10,3,1350,0.35613852739334106,0.39489465951919556
sin_low,10,3,1400,0.35544121265411377,0.39422914385795593
sin_low,10,3,1450,0.35478442907333374,0.393579363822937
sin_low,10,3,1500,0.3541620671749115,0.3929300308227539
sin_low,10,3,1550,0.3535565435886383,0.3922790288925171
sin_low,10,3,1600,0.3529644012451172,0.3916268050670624
sin_low,10,3,1650,0.3523865342140198,0.39094069600105286
sin_low,10,3,1700,0.3518124222755432,0.390258252620697
sin_low,10,3,1750,0.35122671723365784,0.389570027589798
sin_low,10,3,1800,0.35057875514030457,0.388830304145813
sin_low,10,3,1850,0.349821537733078,0.38794276118278503
sin_low,10,3,1900,0.34886664152145386,0.38679853081703186
sin_low,10,3,1950,0.3475886881351471,0.3852650821208954
sin_low,10,3,2000,0.34593015909194946,0.38325929641723633
sin_low,10,3,2050,0.3438403010368347,0.3807482421398163
sin_low,10,3,2100,0.34136298298835754,0.37785932421684265
sin_low,10,3,2150,0.33872556686401367,0.37475207448005676
sin_low,10,3,2200,0.335965096950531,0.3715622127056122
sin_low,10,3,2250,0.33298981189727783,0.3682219088077545
sin_low,10,3,2300,0.32979923486709595,0.3646199107170105
sin_low,10,3,2350,0.3263343870639801,0.36069297790527344
sin_low,10,3,2400,0.3225841522216797,0.3562886416912079
sin_low,10,3,2450,0.31847938895225525,0.351489394903183
sin_low,10,3,2500,0.3139907717704773,0.34629151225090027
sin_low,10,3,2550,0.30918407440185547,0.3407672941684723
sin_low,10,3,2600,0.30404990911483765,0.33502107858657837
sin_low,10,3,2650,0.29857152700424194,0.3289026618003845
sin_low,10,3,2700,0.29275646805763245,0.3223631978034973
sin_low,10,3,2750,0.2865862250328064,0.3153994381427765
sin_low,10,3,2800,0.28005075454711914,0.3080047070980072
sin_low,10,3,2850,0.27315422892570496,0.3001992404460907
sin_low,10,3,2900,0.2659133970737457,0.29201653599739075
sin_low,10,3,2950,0.2583540380001068,0.28348636627197266
sin_low,10,3,3000,0.25050270557403564,0.2746925354003906
sin_low,10,3,3050,0.24239595234394073,0.2656914293766022
sin_low,10,3,3100,0.23407694697380066,0.2565425634384155
sin_low,10,3,3150,0.22559501230716705,0.24730415642261505
sin_low,10,3,3200,0.2170039266347885,0.23803119361400604
sin_low,10,3,3250,0.2083589881658554,0.22878384590148926
sin_low,10,3,3300,0.19971643388271332,0.21962317824363708
sin_low,10,3,3350,0.19113130867481232,0.21060682833194733
sin_low,10,3,3400,0.18266561627388,0.2017243504524231
sin_low,10,3,3450,0.1743686944246292,0.1930854320526123
sin_low,10,3,3500,0.16628220677375793,0.1847623884677887
sin_low,10,3,3550,0.1584593951702118,0.17668582499027252
sin_low,10,3,3600,0.1509876549243927,0.16886508464813232
sin_low,10,3,3650,0.14387676119804382,0.16141581535339355
sin_low,10,3,3700,0.1371341198682785,0.15439927577972412
sin_low,10,3,3750,0.13075590133666992,0.14783716201782227
sin_low,10,3,3800,0.12471608817577362,0.14175690710544586
sin_low,10,3,3850,0.11900241672992706,0.13612501323223114
sin_low,10,3,3900,0.11361858248710632,0.13089697062969208
sin_low,10,3,3950,0.10856589674949646,0.12599782645702362
sin_low,10,3,4000,0.10384276509284973,0.12145300954580307
sin_low,10,3,4050,0.09944136440753937,0.1172603890299797
sin_low,10,3,4100,0.09535042196512222,0.11340715736150742
sin_low,10,3,4150,0.09156075865030289,0.10986599326133728
sin_low,10,3,4200,0.0880550742149353,0.1066090315580368
sin_low,10,3,4250,0.08481863886117935,0.10365477204322815
sin_low,10,3,4300,0.0818246454000473,0.10094109922647476
sin_low,10,3,4350,0.07905014604330063,0.09842745214700699
sin_low,10,3,4400,0.07647817581892014,0.09610024094581604
sin_low,10,3,4450,0.07409483939409256,0.09395582973957062
sin_low,10,3,4500,0.07188944518566132,0.09198594093322754
sin_low,10,3,4550,0.06985202431678772,0.09018345922231674
sin_low,10,3,4600,0.06797335296869278,0.0885298028588295
sin_low,10,3,4650,0.06623775511980057,0.08701273053884506
sin_low,10,3,4700,0.06463096290826797,0.08561915904283524
sin_low,10,3,4750,0.06313952058553696,0.08431597054004669
sin_low,10,3,4800,0.06177088990807533,0.08316652476787567
sin_low,10,3,4850,0.060511860996484756,0.08210679143667221
sin_low,10,3,4900,0.05935318022966385,0.08110718429088593
sin_low,10,3,4950,0.05829169973731041,0.08018877357244492
sin_low,10,3,5000,0.05732566863298416,0.07934851199388504
sin_low,10,4,0,0.7000887989997864,0.7572693228721619
sin_low,10,4,50,0.5596810579299927,0.6157477498054504
sin_low,10,4,100,0.4858083724975586,0.5484052896499634
sin_low,10,4,150,0.4283636808395386,0.5000096559524536
sin_low,10,4,200,0.37211957573890686,0.4559108018875122
sin_low,10,4,250,0.3293894827365875,0.4228712320327759
sin_low,10,4,300,0.30326351523399353,0.4032721221446991
sin_low,10,4,350,0.2879617512226105,0.39322802424430847
sin_low,10,4,400,0.2796400487422943,0.38835376501083374
sin_low,10,4,450,0.2738432288169861,0.3849276304244995
sin_low,10,4,500,0.268600732088089,0.3823162913322449
sin_low,10,4,550,0.2635011374950409,0.3800030052661896
sin_low,10,4,600,0.2584735155105591,0.3777919411659241
sin_low,10,4,650,0.25340020656585693,0.37519198656082153
sin_low,10,4,700,0.24799060821533203,0.37235742807388306
sin_low,10,4,750,0.24279364943504333,0.3694576621055603
sin_low,10,4,800,0.23750752210617065,0.36519235372543335
sin_low,10,4,850,0.2319902777671814,0.35809171199798584
sin_low,10,4,900,0.22615033388137817,0.35058853030204773
sin_low,10,4,950,0.22002370655536652,0.34294310212135315
sin_low,10,4,1000,0.213627889752388,0.3345208466053009
sin_low,10,4,1050,0.20700328052043915,0.325422078371048
sin_low,10,4,1100,0.2002045065164566,0.31592246890068054
sin_low,10,4,1150,0.19329772889614105,0.3058640658855438
sin_low,10,4,1200,0.18635356426239014,0.2955836355686188
sin_low,10,4,1250,0.17942912876605988,0.28506776690483093
sin_low,10,4,1300,0.1725737750530243,0.27433741092681885
sin_low,10,4,1350,0.1658552885055542,0.2645585238933563
sin_low,10,4,1400,0.1593223214149475,0.25520363450050354
sin_low,10,4,1450,0.15302051603794098,0.24613462388515472
sin_low,10,4,1500,0.14698882400989532,0.2374437302350998
sin_low,10,4,1550,0.141260027885437,0.22912852466106415
sin_low,10,4,1600,0.13585799932479858,0.22117836773395538
sin_low,10,4,1650,0.13078908622264862,0.21346044540405273
sin_low,10,4,1700,0.12600983679294586,0.20505569875240326
sin_low,10,4,1750,0.12146884948015213,0.1961718201637268
sin_low,10,4,1800,0.11715251952409744,0.18700429797172546
sin_low,10,4,1850,0.11306604743003845,0.17816096544265747
sin_low,10,4,1900,0.10925788432359695,0.1705869883298874
sin_low,10,4,1950,0.10591664910316467,0.16532374918460846
sin_low,10,4,2000,0.10295739769935608,0.1602405458688736
sin_low,10,4,2050,0.10033228993415833,0.1555575281381607
sin_low,10,4,2100,0.09799262881278992,0.15078029036521912
sin_low,10,4,2150,0.09588269889354706,0.14585773646831512
sin_low,10,4,2200,0.09395011514425278,0.1407497674226761
sin_low,10,4,2250,0.09141339361667633,0.1348070651292801
sin_low,10,4,2300,0.08885207772254944,0.12939627468585968
sin_low,10,4,2350,0.08737456798553467,0.12521837651729584
sin_low,10,4,2400,0.08609803020954132,0.12117894738912582
sin_low,10,4,2450,0.08495162427425385,0.11742259562015533
sin_low,10,4,2500,0.08391468226909637,0.11395376920700073
sin_low,10,4,2550,0.08297134935855865,0.11076235771179199
sin_low,10,4,2600,0.08211234956979752,0.10784237831830978
sin_low,10,4,2650,0.08132585138082504,0.10517165064811707
sin_low,10,4,2700,0.08059702813625336,0.102728471159935
sin_low,10,4,2750,0.07991579174995422,0.1004980057477951
sin_low,10,4,2800,0.07927490025758743,0.0984690859913826
sin_low,10,4,2850,0.0786772072315216,0.096621572971344
sin_low,10,4,2900,0.07813365012407303,0.0949370265007019
sin_low,10,4,2950,0.07762401551008224,0.09340929239988327
sin_low,10,4,3000,0.07712268829345703,0.09200628846883774
sin_low,10,4,3050,0.07661354541778564,0.09063661843538284
sin_low,10,4,3100,0.07610949128866196,0.08937584608793259
sin_low,10,4,3150,0.07559536397457123,0.08817776292562485
sin_low,10,4,3200,0.075091652572155,0.08705253154039383
